empVarRatePos,euribor3m,campaign,education,cons.conf.idx,nr.employed,pdays,cons.price.idx,emp.var.rate,previous,housing_no,housing_yes,job_admin.,young,marital_married,middle,job_technician,marital_single,day_of_week_thu,day_of_week_mon,month_may,loan_no,day_of_week_wed,loan_yes,day_of_week_fri,day_of_week_tue,middlish,job_blue-collar,poutcome_nonexistent,marital_divorced,job_management,job_services,old,contact_cellular,contact_telephone,job_retired,default_no,default_unknown,younger,job_self-employed,job_entrepreneur,job_unemployed,job_housemaid,month_jun,loan_unknown,housing_unknown,month_jul,month_aug,job_unknown,marital_unknown,default_yes
0,0.1336201446352249,0.07850273916238497,0.07355418762409063,0.06641342246298503,0.06270357727415475,0.04221930562114625,0.03967838574141913,0.024758729145122584,0.023021656279761167,0.022248412661954587,0.02172688280145448,0.021681204816311826,0.018976873102600534,0.018109131135729234,0.017613594456495307,0.01706200533784732,0.01664702046203857,0.015937590956541348,0.015249853537776002,0.014939599463022276,0.014770934389712343,0.014699941607373906,0.014683358080327922,0.014545435168608166,0.014433995407351716,0.014192375758533934,0.014095436164530746,0.013832318609278093,0.011846496448020988,0.01147880884864952,0.011346920390288907,0.010246183420818287,0.010070304672492406,0.00985740590844921,0.00871392725696525,0.008309221829789394,0.007977549514365835,0.007697337820101982,0.007659453559382764,0.007337739266581556,0.005472094949280565,0.005178601594330632,0.0037029730785819006,0.0029467603360419426,0.002910446695298928,0.0026935734134201686,0.002293791019563805,0.0017799687761090072,0.000562329337689157,0.0

empVarRatePos,euribor3m,campaign,education,cons.conf.idx,nr.employed,pdays,cons.price.idx,emp.var.rate,previous,housing_no,housing_yes,job_admin.,young,marital_married,middle,job_technician,marital_single,day_of_week_thu,day_of_week_mon,month_may,loan_no,day_of_week_wed,loan_yes,day_of_week_fri,day_of_week_tue,middlish,job_blue-collar,poutcome_nonexistent,marital_divorced,job_management,job_services,old,contact_cellular,contact_telephone,job_retired,default_no,default_unknown,younger,job_self-employed,job_entrepreneur,job_unemployed,job_housemaid,month_jun,loan_unknown,housing_unknown,month_jul,month_aug,job_unknown,marital_unknown,default_yes
0,0.1336201446352249,0.07850273916238497,0.07355418762409063,0.06641342246298503,0.06270357727415475,0.04221930562114625,0.03967838574141913,0.024758729145122584,0.023021656279761167,0.022248412661954587,0.02172688280145448,0.021681204816311826,0.018976873102600534,0.018109131135729234,0.017613594456495307,0.01706200533784732,0.01664702046203857,0.015937590956541348,0.015249853537776002,0.014939599463022276,0.014770934389712343,0.014699941607373906,0.014683358080327922,0.014545435168608166,0.014433995407351716,0.014192375758533934,0.014095436164530746,0.013832318609278093,0.011846496448020988,0.01147880884864952,0.011346920390288907,0.010246183420818287,0.010070304672492406,0.00985740590844921,0.00871392725696525,0.008309221829789394,0.007977549514365835,0.007697337820101982,0.007659453559382764,0.007337739266581556,0.005472094949280565,0.005178601594330632,0.0037029730785819006,0.0029467603360419426,0.002910446695298928,0.0026935734134201686,0.002293791019563805,0.0017799687761090072,0.000562329337689157,0.0

consPriceIdxGreater,euribor3m,campaign,education,emp.var.rate,nr.employed,previous,job_admin.,housing_no,housing_yes,middle,job_blue-collar,marital_married,young,contact_telephone,pdays,job_technician,cons.price.idx,contact_cellular,default_unknown,default_no,marital_single,day_of_week_wed,day_of_week_mon,middlish,cons.conf.idx,loan_no,job_services,poutcome_success,day_of_week_fri,loan_yes,day_of_week_thu,day_of_week_tue,marital_divorced,poutcome_nonexistent,job_management,old,job_entrepreneur,younger,job_retired,job_self-employed,job_housemaid,month_jul,job_unemployed,month_may,month_oct,poutcome_failure,job_unknown,month_jun,older,housing_unknown,loan_unknown,month_sep,month_apr,marital_unknown,month_aug,month_nov
0,0.1298051158699697,0.10835001655319283,0.08604088542060465,0.07927020493150319,0.06076578238518873,0.02344289173215065,0.01879772397507998,0.01877919453599882,0.018378707190244144,0.018212822407678683,0.017783747995716408,0.01769398431314126,0.01760774762008176,0.016804081767833608,0.015738656409982735,0.015480684285021378,0.015381509189799254,0.015375546488863275,0.015092057014790449,0.014982393581010677,0.014781697420729123,0.014622420188409287,0.014417237863771111,0.014376828077660173,0.01428570150739769,0.013769967837713866,0.013672786225722983,0.013535658876477811,0.013457820320606169,0.01319994597664851,0.012749036855266405,0.01233938000338952,0.011940441261058993,0.011179059131904489,0.009966222308129253,0.008513717770746231,0.007698285804400573,0.006457781741000979,0.00610101160128104,0.006079526835279216,0.005354584119692022,0.005274066546956481,0.005008885200083424,0.004822117556611226,0.004556787489786019,0.0024511976741661157,0.002291615529366767,0.002259024999797932,0.0020997504300210405,0.0020923001900471656,0.0019675125141520346,0.001786015990175858,0.0010941974605321759,0.0008367982656327254,0.000787568459096918,0.00038929629843639796

consPriceIdxLess,euribor3m,campaign,education,nr.employed,cons.conf.idx,cons.price.idx,emp.var.rate,housing_no,housing_yes,job_admin.,middle,young,marital_married,job_technician,marital_single,day_of_week_thu,middlish,loan_no,day_of_week_mon,job_blue-collar,day_of_week_fri,loan_yes,day_of_week_wed,day_of_week_tue,pdays,poutcome_success,marital_divorced,job_management,job_services,previous,default_unknown,default_no,old,month_may,month_mar,poutcome_failure,job_self-employed,job_entrepreneur,contact_cellular,poutcome_nonexistent,contact_telephone,job_retired,month_jun,younger,job_housemaid,job_unemployed,month_aug,older,month_apr,housing_unknown,loan_unknown,month_nov,month_oct,job_unknown,marital_unknown,month_dec,month_jul,month_sep,default_yes
0,0.13433731315173092,0.09899227418711082,0.08184583046283624,0.04820466026463323,0.034890419445663276,0.03480874469306811,0.029932946373380388,0.023838777255950027,0.023790655746120777,0.023420309546193875,0.021373989953454096,0.02033636322149329,0.01921800306712543,0.018157453429465637,0.017695077814712266,0.016455264991475947,0.016265956744593475,0.01593791717309309,0.01585931383010293,0.015857224244455466,0.015256835960467887,0.015214345490289731,0.015087851088667845,0.014790546618170896,0.013393273649350605,0.012950928484240011,0.012544698191060666,0.01252693924394431,0.011790242886221138,0.011090877683951696,0.010742552707521667,0.010351777054564965,0.009920647164967102,0.009013729650534222,0.008986086648653645,0.008857246573986767,0.008444140550544238,0.007532212613799693,0.007417540579508303,0.007307132480024407,0.007130554328958198,0.006963546265310704,0.00688239852565713,0.006248330481389679,0.005293470303613998,0.005068827531640441,0.004221053042226738,0.004027234104900132,0.0038428493609826016,0.00290006263096418,0.0028709678119105218,0.002567384675952127,0.0023579652078776774,0.0014579828560677985,0.0011659663623782538,0.0009834663835648519,0.0008171217518630073,0.0007547717132699276,7.945744342900936e-06

consConfIdxGreater,euribor3m,emp.var.rate,nr.employed,campaign,education,cons.conf.idx,cons.price.idx,poutcome_nonexistent,previous,pdays,poutcome_success,housing_no,housing_yes,young,middle,job_admin.,marital_married,month_may,job_technician,middlish,contact_telephone,marital_single,contact_cellular,day_of_week_wed,day_of_week_tue,default_no,day_of_week_thu,day_of_week_mon,day_of_week_fri,loan_no,job_blue-collar,loan_yes,marital_divorced,default_unknown,job_services,job_management,old,month_aug,job_retired,job_self-employed,poutcome_failure,month_jul,month_oct,job_entrepreneur,older,job_housemaid,younger,job_unemployed,month_sep,loan_unknown,housing_unknown,job_unknown,month_apr,month_nov,month_jun,month_mar,marital_unknown,month_dec,default_yes
0,0.13878066539152698,0.10946709204630987,0.08430100606065752,0.07957634985029133,0.05933615503445391,0.030242250376474922,0.027101563494078818,0.02494684134297894,0.024763471791748103,0.018770657719170705,0.01806535759309973,0.017507605780137093,0.017123921872065417,0.01624402852753216,0.015675986390977885,0.015230155229113682,0.014477989433110792,0.01372235049284551,0.013517345156172122,0.013298175832963999,0.01312112902854209,0.013068335729753546,0.011672315976813166,0.011595163363268806,0.011070564648949692,0.011022582728504347,0.010926128241864447,0.010874218182627841,0.01075753681896955,0.010485303673092264,0.010203474299203714,0.010097821310280537,0.009245901829784213,0.008955600204455332,0.008177021303397642,0.008044544072521143,0.007984861101758868,0.007225976425813484,0.005810037165034081,0.005324635353393042,0.0049263359866785796,0.004700966954139945,0.004656494627578898,0.004609641858458061,0.004585903292147353,0.004515066343474583,0.004325463563313561,0.0039818862274821065,0.003091009593221822,0.0020263471610809727,0.001987060845880968,0.0019117760451460256,0.0013963439069128022,0.0013601803016298484,0.0013478081857621945,0.0011590986314409229,0.0008363957440487103,0.0007700998578654155,0.0

consConfIdxLess,euribor3m,campaign,education,cons.conf.idx,job_admin.,housing_yes,housing_no,emp.var.rate,marital_married,middle,job_blue-collar,young,marital_single,cons.price.idx,job_technician,day_of_week_mon,nr.employed,day_of_week_fri,day_of_week_thu,day_of_week_wed,loan_no,loan_yes,middlish,day_of_week_tue,job_services,default_no,marital_divorced,job_management,default_unknown,contact_telephone,month_may,job_entrepreneur,old,job_self-employed,poutcome_success,contact_cellular,pdays,previous,poutcome_failure,younger,job_retired,poutcome_nonexistent,job_unemployed,month_apr,job_housemaid,month_mar,month_jun,housing_unknown,loan_unknown,month_jul,job_unknown,month_nov,older,marital_unknown,month_oct,month_dec,default_yes
0,0.12438584051700267,0.12301752553392184,0.10090034503265331,0.025839167634186932,0.02524282260926211,0.02471926085478728,0.024240639582550183,0.022471082572505355,0.022419239716278204,0.022081207756314895,0.02099418088448995,0.020360056460653732,0.02007412494635004,0.019638299515232768,0.01885031754904823,0.018672663378665535,0.01827200864567125,0.01812473901920454,0.01809053103108026,0.017790429316967015,0.017745583424329872,0.01695646021632339,0.01667228613240115,0.01601093364461693,0.015523029099930039,0.01468235459018149,0.014559943709361282,0.013759531550262447,0.013679571727131473,0.010698093178126438,0.010338098269688756,0.010313719292922192,0.009984552461081788,0.009902790205874997,0.009176529439803313,0.008977813246508664,0.00887540190086094,0.008333707952076415,0.007687607219527572,0.007296195789344968,0.006667980787377803,0.005970125354328338,0.0057833350629934565,0.005284077280323002,0.005136856114264513,0.004087544258098519,0.003623606391270599,0.0029516919528557763,0.0029221988080358535,0.002416310791834118,0.0021564551200619,0.0020375978021326072,0.0017300255139000625,0.000913463148655024,0.0009132556723985251,4.6683442794582705e-05,1.0689149505504769e-07

consConfIdxNeg

euribor3mGreater,campaign,education,euribor3m,housing_yes,housing_no,job_admin.,middle,marital_married,job_blue-collar,job_technician,young,day_of_week_mon,default_no,marital_single,default_unknown,day_of_week_wed,loan_yes,loan_no,day_of_week_thu,day_of_week_fri,day_of_week_tue,middlish,job_services,marital_divorced,job_management,old,job_entrepreneur,job_self-employed,cons.price.idx,job_housemaid,month_oct,job_retired,nr.employed,job_unemployed,contact_cellular,younger,cons.conf.idx,contact_telephone,month_may,emp.var.rate,housing_unknown,loan_unknown,job_unknown,month_jul,month_aug,month_jun,month_nov,poutcome_failure,previous,poutcome_nonexistent,marital_unknown,pdays,poutcome_success,month_dec,default_yes
0,0.1595575238549437,0.11784982976332223,0.10964495135223097,0.02844581172562773,0.02840411682121777,0.028349566118140285,0.026080236693930406,0.024850521656856295,0.02446631760030713,0.023342169780606114,0.02307428571299802,0.02146566360075856,0.020778209560672837,0.0207676930991589,0.020273936215143205,0.02016487204888078,0.019880231751767348,0.01986546164404752,0.01978978307923551,0.019620324203626482,0.01926562540525016,0.018439710240647722,0.018018454191738302,0.01745651260627765,0.016509841677659412,0.012010302925649703,0.011592300195917678,0.0103090858657727,0.008056134537874694,0.007617705668649392,0.007392997709322949,0.006944494304523647,0.006649200102622253,0.0064077306022207615,0.006363644393896777,0.00612807070187322,0.0054328825766582585,0.004944436102743586,0.004587560225886582,0.0043558769773609255,0.0034274007037279133,0.003221562904227178,0.003097875293096336,0.00301978413013718,0.00198793465218541,0.0017544808688613226,0.0017103154998827262,0.0015220819486239485,0.0014759391299939669,0.0014655162310636607,0.0012032948772670471,0.0006452282575029685,0.00030270948064513303,1.1339693626392825e-05,4.63033140432747e-07

euribor3mLess,euribor3m,campaign,education,cons.conf.idx,nr.employed,pdays,cons.price.idx,poutcome_success,job_admin.,housing_no,housing_yes,month_may,young,marital_married,previous,middle,marital_single,day_of_week_mon,job_technician,day_of_week_thu,day_of_week_wed,emp.var.rate,day_of_week_fri,day_of_week_tue,loan_no,job_blue-collar,middlish,loan_yes,poutcome_failure,marital_divorced,job_services,contact_telephone,job_management,contact_cellular,old,poutcome_nonexistent,younger,default_no,default_unknown,job_retired,job_self-employed,job_entrepreneur,month_mar,older,job_unemployed,month_apr,job_housemaid,month_jun,housing_unknown,loan_unknown,month_aug,month_oct,month_jul,month_nov,month_sep,job_unknown,month_dec,marital_unknown
0,0.1335060332015803,0.07934194402517399,0.07293664208505234,0.058375775757757695,0.04135448549098168,0.02664226233991283,0.02536826679156126,0.0232785254841555,0.02219276187858086,0.021254094458587374,0.021235401369275396,0.02095850264760049,0.02008573893120492,0.019812830896177365,0.019098154921661007,0.018118432623320767,0.01766413589011045,0.01750796147855925,0.0170210996916089,0.016319772957160746,0.01564888703231027,0.015491097828902789,0.015360432719107222,0.015317160585921445,0.015266911761707242,0.015264463622432197,0.01478116871056009,0.014774541916541522,0.01203483916593963,0.011407958880120276,0.011255973883128413,0.011216137793612397,0.010601204351509321,0.01044310287173638,0.009770367121988087,0.009490881958274886,0.009442329636962628,0.00839548735921519,0.008394548670079239,0.007820723825501023,0.00721388347029189,0.005924358137848629,0.00585355520782389,0.005753534068923431,0.00554656963771497,0.004703399654997321,0.0042127133459380515,0.003903564511829716,0.0031750154719167186,0.0031369182899228186,0.0026686758314282623,0.002537201147343232,0.002484936537922218,0.0023262142080352237,0.0022781655268032993,0.002259806941645455,0.0009745789373900868,0.0007958664566514403

nr.employedGreater,campaign,education,euribor3m,housing_yes,housing_no,job_admin.,middle,marital_married,job_blue-collar,job_technician,young,marital_single,day_of_week_mon,day_of_week_thu,day_of_week_wed,loan_no,default_unknown,default_no,loan_yes,day_of_week_fri,middlish,day_of_week_tue,marital_divorced,job_services,job_management,old,job_entrepreneur,job_self-employed,cons.price.idx,job_housemaid,job_unemployed,nr.employed,job_retired,month_oct,cons.conf.idx,contact_telephone,younger,contact_cellular,emp.var.rate,housing_unknown,month_may,loan_unknown,month_jul,job_unknown,month_aug,poutcome_nonexistent,poutcome_failure,previous,month_jun,month_nov,marital_unknown,pdays,poutcome_success,month_dec,default_yes
0,0.1567050165510727,0.11966913863264962,0.11013232981070786,0.02821987873946709,0.028126047042770715,0.02765967504660129,0.027264932702672537,0.026343985426533045,0.02410505240183343,0.02312827093638508,0.02301047528287381,0.02147043086909347,0.020555029567237135,0.02041281080513813,0.02036402754343648,0.020190047908675176,0.020137556694732276,0.02011088166847616,0.02003962645058722,0.019961027651984774,0.0196106115467893,0.019357828499264006,0.01769550387781661,0.017315432614862437,0.016060972856728317,0.012407380193402788,0.011034758521670317,0.010609382974753676,0.00856357576430296,0.007910504804526854,0.00685013298798437,0.006796803248341221,0.006638083937726345,0.006406629829968729,0.006035664971268987,0.006001471650571009,0.00600104530167871,0.005554134331859073,0.0037868265379227416,0.0035388960877877893,0.0034699808090556073,0.0031816580853125235,0.00306106221414501,0.002797768791370412,0.0019293114398309932,0.0017361035114603273,0.0016077961665987338,0.0015685315045497906,0.0015518888383762662,0.0013335379366778014,0.0011533309902328004,0.0005077599758760992,0.000244871851903021,6.482757158894551e-05,9.6880408674449e-06

nr.employedLess,euribor3m,campaign,education,cons.conf.idx,nr.employed,cons.price.idx,month_may,pdays,housing_yes,housing_no,job_admin.,young,poutcome_success,marital_married,middle,marital_single,job_technician,day_of_week_mon,previous,day_of_week_thu,day_of_week_fri,loan_no,day_of_week_tue,day_of_week_wed,loan_yes,middlish,job_blue-collar,poutcome_failure,marital_divorced,emp.var.rate,contact_cellular,job_services,old,contact_telephone,job_management,younger,poutcome_nonexistent,job_retired,job_self-employed,default_unknown,default_no,older,job_entrepreneur,job_unemployed,month_apr,month_mar,job_housemaid,month_jun,housing_unknown,loan_unknown,month_jul,month_nov,month_oct,month_aug,month_sep,job_unknown,month_dec,marital_unknown
0,0.1302944871177219,0.07847819137779807,0.07196115057581472,0.0498448303853035,0.03995535503394809,0.029476323733988844,0.02939051533138389,0.028376920223231433,0.023224860696165608,0.022763441002137515,0.022152536559902465,0.020397474804218236,0.020250961126120244,0.01972787057242134,0.01886620637083465,0.018808016694252368,0.01780546417000278,0.017770051368792575,0.017703331194533926,0.016748074576766706,0.015534535326826927,0.015455530482256383,0.015264664702670402,0.014807843556350312,0.014607580607664367,0.01438098084186182,0.014010772913098568,0.01173615013388707,0.011727750660416454,0.011695473493555717,0.011497482851906049,0.011254902138436652,0.010902542306370274,0.010888452760318154,0.010566096827227997,0.009545331558276002,0.00940474057598542,0.008747248816543393,0.008452710080785956,0.008142905321877716,0.007773265843779914,0.006429961760939228,0.006311177768607622,0.005791428433955424,0.005333961682655671,0.004702026124908831,0.004660393691443332,0.0034870846243993886,0.003264417856035349,0.003253676653636387,0.00257712854250017,0.0025467821016859674,0.002499383413316439,0.002406989751652485,0.0023297692988362424,0.0022543234979754564,0.001049314964018759,0.0007091551179986674
